Number,Word,Rating
10649,provides,1

10650,access,1

10651,determined,7

10652,long-term,3

10653,information,1

10654,maintained,4

10655,archivist,11

10656,media,2

10657,photographs,1

10658,recordings,1

10659,electronic,1

10660,diffraction,20

10661,occurs,1

10662,electromagnetic,14

10663,waves,1

10664,visible,1

10665,x-rays,2

10666,co-founded,5

10667,oracle,1

10668,software,2

10669,development,1

10670,laboratories,2

10671,chairman,1

10672,board,2

10673,replacement,7

10674,associated,1

10675,ranked,3

10676,top-paid,5

10677,executive,4

10678,database,9

10679,development,2

10680,middle-tier,13

10681,software,1

10682,enterprise,7

10683,resource,1

10684,software,1

10685,supply,1

10686,management,1

10687,fielding,1

10688,physiologist,20

10689,biophysicist,19

10690,shared,1

10691,cited,5

10692,research,3

10693,synapses,20

10694,hypothesize,17

10695,existence,7

10696,ion,2

10697,channels,2

10698,isolated,6

10699,decades,5

10700,angers,2

10701,proper,1

10702,population,1

10703,inhabitants,15

10704,metropolitan,9

10705,seat,2

10706,cultural,2

10707,festival,1

10708,premiers,2

10709,concerts,3

10710,accroche-coeurs,2

10711,stationery,20

10712,frames,1

10713,bud,1

10714,landscape,11

10715,outdoors,2

10716,angara,1

10717,rocket,1

10718,space-launch,11

10719,vehicles,2

10720,production,1

10721,launch,1

10722,pad,1

10723,launching,4

10724,versions,3

10725,except,2

10726,angara,1

10727,angara,1

10728,vehicles,1

10729,modular,15

10730,module,4

10731,universal,1

10732,module,1

10733,angara,1

10734,expected,1

10735,launch,1

10736,scheduled,8

10737,plesetsk,1

10738,cosmodrome,5

10739,according,1

10740,census,10

10741,estimates,12

10742,population,5

10743,census,5

10744,households,9

10745,residing,8

10746,kcb,1

10747,kcvo,1

10748,fsa,1

10749,long-serving,8

10750,arms,1

10751,originated,13

10752,introduced,3

10753,grapefruit-flavored,12

10754,response,3

10755,competitor,8

10756,brand,1

10757,pocari,1

10758,sweat,1

10759,introduced,5

10760,official,3

10761,discovery,2

10762,deuterium-burning,15

10763,masses,1

10764,impact,2

10765,dust,1

10766,formation,3

10767,outer,1

10768,atmospheres,7

10769,dwarfs,12

10770,brought,1

10771,theories,4

10772,establish,1

10773,spectral,15

10774,dwarfs,3

10775,dwarfs,1

10776,gliese,1

10777,prototype,18

10778,remarkably,2

10779,near-infrared,4

10780,spectrum,6

10781,exhibited,6

10782,methane,6

10783,absorption,5

10784,micrometres,5

10785,feature,1

10786,atmospheres,2

10787,dwarf,2

10788,significant,8

10789,debated,1

10790,classified,1

10791,dwarf,3

10792,observationally,14

10793,distinguish,7

10794,notable,16

10795,hustler,1

10796,starring,2

10797,smokey,1

10798,bandit,1

10799,series,2

10800,hcl,4

10801,usually,1

10802,containing,2

10803,cathode,9

10804,anode,19

10805,buffer,14

10806,scoring,1

10807,assists,3

10808,hospital,1

10809,professional,7

10810,except,2

10811,competing,8

10812,physical,1

10813,gravity,4

10814,ground,1

10815,content,1

10816,molecules,15

10817,bounce,2

10818,definitive,14

10819,altitude,11

10820,altimeter,12

10821,aneroid,11

10822,barometer,6

10823,indicating,3

10824,metres,1

10825,instead,1

10826,atmospheric,8

10827,adapt,3

10828,altitude,2

10829,adjusting,1

10830,chemistry,3

10831,expands,1

10832,rises,1

10833,taught,5

10834,literature,8

10835,private,3

10836,church-run,7

10837,sharp,1

10838,curved,1

10839,claws,6

10840,suction,8

10841,squid,4

10842,tentacles,13

10843,coating,1

10844,hull,12

10845,stein,1

10846,kraken,11

10847,legendary,9

10848,tentacled,3

10849,monster,2

10850,sightings,6

10851,giant,1

10852,squid,1

10853,vessel,3

10854,colossal,17

10855,weighing,2

10856,majority,3

10857,giant,1

10858,coding,2

10859,standardized,17

10860,lossy,6

10861,compression,7

10862,encoding,10

10863,scheme,6

10864,digital,1

10865,mainstream,15

10866,aac,1

10867,firmware,11

10868,ipods,1

10869,pitches,6

10870,neapolitan,9

10871,chord,7

10872,flat,2

10873,accidental,6

10874,symphonic,14

10875,literature,2

10876,sharper,1

10877,symphonies,4

10878,numerous,10

10879,shakespeare,1

10880,comedies,2

10881,include,1

10882,instances,11

10883,overt,11

10884,cross-dressing,17

10885,flute,1

10886,midsummer,2

10887,appeared,3

10888,hit,2

10889,respectively,8

10890,dressed,2

10891,academy,1

10892,supporting,2

10893,dangerously,3

10894,composer,12

10895,pianist,13

10896,relay,3

10897,silver,1

10898,events,1

10899,continued,2

10900,acadmie,2

10901,colarossi,2

10902,happened,2

10903,print,1

10904,sudden,1

10905,unexpected,11

10906,advertising,6

10907,play,1

10908,featuring,6

10909,bernhardt,1

10910,thtre,1

10911,renaissance,7

10912,volunteered,12

10913,produce,1

10914,lithographed,20

10915,advertisement,4

10916,gismonda,1

10917,attracted,3

10918,attention,2

10919,satisfied,3

10920,success,1

10921,poster,1

10922,contract,2

10923,refers,4

10924,regardless,16

10925,increasingly,6

10926,preferred,6

10927,specifically,8

10928,recorded,2

10929,performing,1

10930,determine,7

10931,performer,3

10932,thespis,1

10933,stepped,3

10934,theatre,1

10935,dionysus,1

10936,character,4

10937,thespis,2

10938,narrative,19

10939,ancient,4

10940,medieval,16

10941,disgraceful,17

10942,belief,2

10943,persisted,20

10944,century,1

10945,festival,3

10946,aldeburgh,1

10947,jubilee,1

10948,venue,10

10949,featured,9

10950,performance,10

10951,opera,1

10952,newly-written,2

10953,cantata,5

10954,op,1

10955,performances,2

10956,curzon,2

10957,string,1

10958,quartet,1

10959,festival,2

10960,grew,3

10961,additional,4

10962,venues,10

10963,aldeburgh,1

10964,venues,6

10965,nearby,3

10966,blythburgh,2

10967,framlingham,2

10968,concert,12

10969,hall,1

10970,twentieth,2

10971,festival,1

10972,repentant,19

10973,rededicated,19

10974,heroine,11

10975,episodes,5

10976,angel,1

10977,episodes,2

10978,starred,2

10979,character,2

10980,medical,1

10981,landed,5

10982,alongside,9

10983,daughter,2

10984,roles,4

10985,completing,1

10986,faith,1

10987,buffy,1

10988,vampire,2

10989,troubled,5

10990,character,2

10991,buffy,1

10992,teixeira,1

10993,leading,1

10994,liquidation,20

10995,fia,1

10996,management,3

10997,structure,1

10998,executive,6

10999,teixeira,2

11000,appointed,2

11001,oversee,8

11002,franchises,18

11003,operation,2

11004,inaugural,20

11005,race,1

11006,crowned,7

11007,first-ever,1

11008,schedule,4

11009,released,2

11010,zandvoort,2

11011,brands,1

11012,hatch,1

11013,prime,6

11014,prime,1

11015,oddest,7

11016,base,2

11017,simplest,1

11018,numeral,8

11019,written,1

11020,concisely,20

11021,length,1

11022,logarithm,20

11023,value,1

11024,whereas,1

11025,binary,12

11026,harju,1

11027,county,1

11028,estonian,2

11029,harjumaa,3

11030,harria,1

11031,estonia,2

11032,mercuric,2

11033,chloride,3

11034,occasionally,6

11035,amalgam,20

11036,aluminium,4

11037,altitude,14

11038,geography,6

11039,elevation,13

11040,preferred,6

11041,usage,5

11042,statuette,20

11043,mask,1

11044,comedy,1

11045,tragedy,4

11046,sag,1

11047,awards,1

11048,aired,4

11049,auditorium,1

11050,subsequent,16

11051,held,2

11052,shrine,1

11053,exposition,10

11054,inaugural,14

11055,aired,2

11056,universal,1

11057,cast,6

11058,bronze,4

11059,foundry,3

11060,aerospace,10

11061,engineering,3

11062,primary,2

11063,branch,3

11064,engineering,1

11065,concerned,6

11066,design,1

11067,construction,3

11068,science,1

11069,aircraft,4

11070,spacecraft,7

11071,commonly,1

11072,genus,12

11073,cuvier,1

11074,spelled,3

11075,loxodonte,7

11076,anonymous,16

11077,romanized,20

11078,spelling,1

11079,loxodonta,2

11080,zoological,1

11081,nomenclature,7

11082,recognizes,3

11083,authority,2

11084,fossil,9

11085,loxodonta,2

11086,developed,1

11087,pliocene,5

11088,stand,1

11089,shoulder,1

11090,attracting,2

11091,tourists,3

11092,overseas,10

11093,oriente,3

11094,province,11

11095,prior,2

11096,economy,2

11097,relies,3

11098,agriculture,5

11099,plantations,14

11100,cacao,1

11101,dotting,7

11102,landscape,2

11103,organometallic,16

11104,compounds,2

11105,reagents,8

11106,lithium,3

11107,copper,2

11108,hemoglobin,12

11109,myoglobin,12

11110,coordinated,5

11111,nitrogen,2

11112,porphyrin,12

11113,magnesium,5

11114,chlorin,4

11115,chlorophyll,6

11116,organometallic,6

11117,chemistry,1

11118,compounds,2

11119,bonds,4

11120,request,2

11121,username,4

11122,bureaucrat,20

11123,access,2

11124,abbreviations,19

11125,policies,1

11126,guidelines,2

11127,administrator,5

11128,believes,1

11129,violated,10

11130,whichever,1

11131,proposed,2

11132,quandary,20

11133,improperly,6

11134,sockpuppetry,20

11135,confirmed,2

11136,engaged,5

11137,unblock,3

11138,oracle,1

11139,corporation,1

11140,arose,7

11141,programming,3

11142,language,2

11143,implement,20

11144,ibm,1

11145,database,9

11146,journal,2

11147,future,1

11148,co-founder,1

11149,derived,11

11150,theories,3

11151,compatible,11

11152,keeping,2

11153,error,3

11154,dbms,1

11155,inspiration,13

11156,edgar,1

11157,relational,4

11158,database,1

11159,management,3

11160,relational,5

11161,model,1

11162,co-founder,3

11163,served,2

11164,ceo,2

11165,throughout,3

11166,archivists,19

11167,enduring,17

11168,reliable,11

11169,memories,2

11170,information,1

11171,archivists,3

11172,valuable,3

11173,justify,6

11174,storage,2

11175,preservation,13

11176,labor,2

11177,intensive,8

11178,expenses,1

11179,arrangement,8

11180,description,2

11181,reference,4

11182,established,4

11183,dissolution,19

11184,officially,1

11185,dissolved,4

11186,limbo,14

11187,appointed,5

11188,defense,3

11189,crucial,12

11190,nouveau,3

11191,attempted,4

11192,disassociate,20

11193,throughout,4

11194,insisted,4

11195,maintaining,2

11196,fashionable,5

11197,stylistic,6

11198,czech,2

11199,communicate,2

11200,spiritual,9

11201,hence,4

11202,frustration,12

11203,fame,1

11204,gained,1

11205,commercial,1

11206,concentrate,7

11207,artistic,2

11208,lacrosse,2

11209,lacrosse-only,10

11210,conference,4

11211,leadership,1

11212,fiba,1

11213,nba,1

11214,compete,1

11215,international,1

11216,tournaments,9

11217,masterpiece,20

11218,selimiye,3

11219,mosque,1

11220,edirne,1

11221,famous,1

11222,suleiman,1

11223,ottoman,1

11224,pronounced,7

11225,architect,7

11226,engineer,2

11227,sultans,8

11228,suleiman,1

11229,magnificent,5

11230,reloaded,3

11231,fiction,5

11232,action,1

11233,installment,10

11234,matrix,1

11235,trilogy,9

11236,wachowski,2

11237,awarding,1

11238,administered,13

11239,decoration,2

11240,bureau,4

11241,team,1

11242,lead,1

11243,ahead,2

11244,season,1

11245,powered,2

11246,ferrari,3

11247,round,1

11248,season,2

11249,scheduled,19

11250,established,11

11251,nikon,2

11252,supergp,1

11253,canceled,6

11254,practice,2

11255,due,1

11256,series,2

11257,thrown,3

11258,doubt,4

11259,races,1

11260,canceled,3

11261,announcement,14

11262,stating,1

11263,malaysia,1

11264,hopes,1

11265,series,5

11266,doubt,5

11267,sites,1

11268,rejected,6

11269,shortlisting,18

11270,phase,3

11271,announced,3

11272,regional,3

11273,casino,7

11274,built,1

11275,stadium,1

11276,regarded,5

11277,blackpool,1

11278,millennium,2

11279,dome,1

11280,bids,7

11281,whom,2

11282,regarded,3

11283,favorites,4

11284,regional,1

11285,casino,1

11286,initially,5

11287,proposed,3

11288,scrapped,19

11289,government,2

11290,comedian,4

11291,afterwards,7

11292,belonged,6

11293,duchy,12

11294,mecklenburg-schwerin,1

11295,portion,1

11296,duchy,5

11297,district,1

11298,gstrow,2

11299,established,9

11300,merging,14

11301,districts,3

11302,gstrow,1

11303,teterow,1

11304,btzow,1

11305,present-day,4

11306,district,1

11307,occupied,5

11308,duchy,5

11309,mecklenburg-gstrow,1

11310,hauser,1

11311,occasions,7

11312,awakened,14

11313,straw,13

11314,nails,2

11315,cavalryman,20

11316,invited,3

11317,hang,2

11318,chromatophores,20

11319,enable,3

11320,squid,6

11321,surroundings,5

11322,practically,1

11323,invisible,3

11324,squid,2

11325,cuttlefish,9

11326,arranged,4

11327,tentacles,14

11328,construction,1

11329,renaissance,11

11330,colonial,7

11331,architectural,10

11332,marvels,14

11333,monumental,10

11334,hosts,1

11335,pictorial,8

11336,sculpture,2

11337,inspired,1

11338,multi-faceted,18

11339,municipal,5

11340,inventory,4

11341,heritage,15

11342,moved,1

11343,europe,1

11344,signing,6

11345,manchester,1

11346,phoenix,2

11347,left,1

11348,pusteria,2

11349,signed,3

11350,contract,6

11351,eppan,1

11352,internorm,2

11353,announced,7

11354,sign,1

11355,pustertal-val,1

11356,qualify,12

11357,stayed,2

11358,season,2

11359,chiefs,1

11360,topped,11

11361,margin,8

11362,seasons,1

11363,tallari,1

11364,switched,8

11365,stints,12

11366,bridgeport,1

11367,occasions,5

11368,wranglers,2

11369,amongst,6

11370,controversial,20

11371,provisions,15

11372,establishment,12

11373,destination,5

11374,casinos,1

11375,referred,2

11376,media,1

11377,initial,2

11378,drafts,7

11379,proposed,6

11380,regional,2

11381,concerns,3

11382,expressed,2

11383,range,3

11384,addiction,9

11385,religious,1

11386,meant,2

11387,revision,10

11388,permitted,5

11389,referred,1

11390,regional,1

11391,jackpot,9

11392,short-list,5

11393,various,1

11394,submitted,3

11395,councils,5

11396,announced,2

11397,regional,1

11398,guild,5

11399,accolade,20

11400,guildamerican,1

11401,federation,5

11402,sag-aftra,1

11403,recognize,2

11404,outstanding,8

11405,primetime,16

11406,nominations,11

11407,committees,7

11408,numbering,1

11409,union,2

11410,randomly,12

11411,anew,11

11412,membership,1

11413,winners,1

11414,estate,5

11415,empress,5

11416,catherine,1

11417,develop,1

11418,royal,5

11419,residence,5

11420,dwarf,14

11421,luhman,1

11422,binary,6

11423,dwarfs,1

11424,detection,7

11425,lithium,10

11426,atmosphere,7

11427,candidate,3

11428,ensures,5

11429,relatively,4

11430,myr,2

11431,dwarf,1

11432,notable,5

11433,latter,4

11434,temperature,2

11435,luminosity,20

11436,stellar,11

11437,range,2

11438,canadian,2

11439,premiered,8

11440,scripted,12

11441,series,1

11442,episodes,3

11443,solution,2

11444,recommended,6

11445,rheumatism,17

11446,arthritis,15

11447,malaria,5

11448,trypanosome,13

11449,infections,1

11450,tuberculosis,8

11451,diabetes,6

11452,hidden,6

11453,nuncio,1

11454,deemed,13

11455,structurally,2

11456,irreparable,11

11457,rot,2

11458,incorporated,8

11459,construction,1

11460,official,1

11461,prior,1

11462,introduction,1

11463,antivenom,16

11464,envenomation,18

11465,significant,2

11466,morbidity,17

11467,mortality,14

11468,vine,1

11469,approximately,1

11470,bean,1

11471,preserved,5

11472,partial,4

11473,skeleton,8

11474,feathers,4

11475,tail,1

11476,composed,3

11477,rachis,15

11478,vanes,13

11479,epidexipteryx,11

11480,evolved,5

11481,ancestors,10

11482,subsequently,14

11483,wings,1

11484,indicate,1

11485,advanced,1

11486,display,1

11487,predated,15

11488,gliding,4

11489,teeth,1

11490,jaws,4

11491,unusually,3

11492,angled,2

11493,feature,1

11494,masiakasaurus,6

11495,theropods,19

11496,epidexipteryx,1

11497,hui,1

11498,estimated,4

11499,weight,1

11500,basal,3

11501,avialans,8

11502,observers,7

11503,noted,1

11504,stencils,18

11505,artistic,1

11506,political,1

11507,commentary,6

11508,featured,4

11509,bridges,1

11510,throughout,5

11511,flowing,1

11512,bogs,10

11513,characteristic,10
